album_id,album_date_released,album_engineer,album_favorites,album_listens,album_producer,album_title,album_tracks,album_type,album_url,artist_name
21546,9/27/2016,Mario Santana,0,31924,Joe Belock,"Live on WFMU's Three Chord Monte with Joe Belock - February 22, 2016",7,Album,http://freemusicarchive.org/music/Freakwater/Live_on_WFMUs_Three_Chord_Monte_with_Joe_Belock_-_February_22_2016/,Freakwater
21547,9/27/2016,Dave Mambach,0,1481,Joe Belock,"Live on WFMU's Three Chord Monte with Joe Belock - November 4, 2014",7,Album,http://freemusicarchive.org/music/Lee_Bains_III_And_The_Glory_Fires/Live_on_WFMUs_Three_Chord_Monte_with_Joe_Belock_-_November_4_2016/,Lee Bains III And The Glory Fires
21548,,Pennfodralet,3,41078,Ars Sonor,Raoul Wallenbergs Fantastiska Resa Genom Göteborg,12,Album,http://freemusicarchive.org/music/Ars_Sonor/Raoul_Wallenbergs_Fantastiska_Resa_Genom_Gteborg/,Ars Sonor
21549,9/27/2016,Mike Sin,0,5183,Todd Abramson,"Live on WFMU with Todd-o-phonic Todd - June 18, 2016",4,Album,http://freemusicarchive.org/music/Giuda/Live_on_WFMU_with_Todd-o-phonic_Todd_-_June_18_2016/,Giuda
2155,1/01/2007,,1,1675,,High Noon,1,Album,http://freemusicarchive.org/music/Afternoon_Penis/High_Noon/,Afternoon Penis
21550,1/13/2016,,0,45420,,ROXO 02,13,Album,http://freemusicarchive.org/music/Monster_Jinx/Roxo_02/,Monster Jinx
21551,2/19/2015,,0,8661,,ROXO 01,11,Album,http://freemusicarchive.org/music/Monster_Jinx/ROXO_01/,Monster Jinx
21552,12/16/2015,,0,8570,,Jonster Minx Na K7,19,Album,http://freemusicarchive.org/music/Monster_Jinx/Jonster_Minx_Na_K7/,Monster Jinx
21553,9/27/2016,Mario Santana,0,10249,"Evan ""Funk"" Davies","Live on WFMU's The Evan ""Funk"" Davies Show - August 17, 2016",7,Album,http://freemusicarchive.org/music/Hurry_Up/Live_on_WFMUs_The_Evan_Funk_Davies_Show_-_August_17_2016/,Hurry Up
21554,,,1,73770,Lee Rosevere,Freeharmonics (Vol. 1),13,Album,http://freemusicarchive.org/music/The_Freeharmonic_Orchestra/Freeharmonics_Vol_1/,The Freeharmonic Orchestra
21557,9/13/2013,,0,12897,,Sorriso Parvo,13,Album,http://freemusicarchive.org/music/J-K/Sorriso_Parvo/,J-K
21558,8/10/2011,,0,13496,,"Gillettes, Papéis e Outros Objectos Cortantes",9,Album,http://freemusicarchive.org/music/Pulso/Gillettes_Papis_e_Outros_Objectos_Cortantes/,Pulso
21559,4/01/2011,,0,52117,,Mint EP,8,Album,http://freemusicarchive.org/music/Darksunn/Mint_EP/,DarkSunn
2156,10/13/2009,Scott Williams,2,8325,WFMU,"Live at WFMU's Free Music Series, Southpaw 10/13/2007",9,Live Performance,http://freemusicarchive.org/music/Alan_Vega/Live_at_WFMUs_Free_Music_Series_Southpaw_10132007/,Alan Vega
21560,7/19/2015,,1,41083,,LOVV KEY,6,Album,http://freemusicarchive.org/music/pretochines/LOVV_KEY/,pretochines
21561,5/27/2012,,1,67491,,Prince of Persia,7,Album,http://freemusicarchive.org/music/Raez/Prince_of_Persia/,Raez
21563,9/27/2016,,1,16639,,Ritual Meadows,5,Album,http://freemusicarchive.org/music/Electric_Mirrors/Ritual_Meadows/,Electric Mirrors
21564,9/27/2016,,1,14801,,Five By Five II: Sloth,5,Album,http://freemusicarchive.org/music/The_Impossebulls/Five_By_Five_II_Sloth/,The Impossebulls
21566,,,2,82237,,Hasta La Blister: Longer Guitar Instrumentals,8,Album,http://freemusicarchive.org/music/Doctor_Turtle/Hasta_La_Blister_Longer_Guitar_Instrumentals/,Doctor Turtle
21567,9/28/2016,Michael J. Micha,0,11951,Michael J. Micha,"Live @ Abandoned Studios (September 17th, 2016)",2,Album,http://freemusicarchive.org/music/Pink_Hex/Live__Abandoned_Studios_September_17th_2016/,Pink Hex
21568,,Pennfodralet,0,3660,The Black Square (■),Last Voices,1,Radio Program,http://freemusicarchive.org/music/The_Black_Square_/Last_Voices/,The Black Square (■)
21569,7/14/2016,,0,5669,,Forever Aloners,20,Album,http://freemusicarchive.org/music/Chuzausen/Chuzausen_-_Forever_Aloners/,Chuzausen
21570,6/16/2015,,0,3331,,Mínima Común Oscilación,4,Single Tracks,http://freemusicarchive.org/music/Periodo_Particular/Mnima_Comn_Oscilacin/,Periodo Particular
21571,,Pennfodralet,0,9413,A. Vargas,Uncertainty,2,Album,http://freemusicarchive.org/music/Ad_Serpentae/Uncertainty/,Ad Serpentae
21572,,,0,1777,,In Progress,7,Album,http://freemusicarchive.org/music/MegaHast3r_1529/In_Progress/,MegaHast3r
21573,5/01/2015,,0,10042,,Sky Resort,22,Album,http://freemusicarchive.org/music/No_Human/Sky_Resort/,No Human
21574,9/01/2014,,0,20814,,The Odyssey Of The Civilization,13,Album,http://freemusicarchive.org/music/Langax/The_Odyssey_Of_The_Civilization/,Langax
21575,,,0,34179,,Citizen Awake,11,,http://freemusicarchive.org/music/The_Family_Simpson/Citizen_Awake/,The Family Simpson
21578,3/01/2014,,0,16440,,Happy Jambo,9,Single Tracks,http://freemusicarchive.org/music/ngel_Garca/Happy_Jambo_1368/,Angel Garcia
21579,3/10/2014,,4,85651,,Piano Soul,29,Album,http://freemusicarchive.org/music/Julie_Maxwells_Piano_Music/Piano_Soul/,Julie Maxwell's Piano Music
21581,,,0,10598,Alexander Naumov,Enter the Tesla Machine - [Single],1,Single Tracks,http://freemusicarchive.org/music/Tri-Tachyon/Enter_the_Tesla_Machine_-_Single/,Tri-Tachyon
21582,,,0,12964,,Live at Soul Dinner Vol.I,8,Album,http://freemusicarchive.org/music/VOICES_OF_THE_VOID/Live_at_Soul_Dinner_VolI/,F.R.O.D
21583,,,1,28271,,Brutal Lives (Instrumentals),13,Album,http://freemusicarchive.org/music/Nick_Jaina/Brutal_Lives_Instrumentals/,Nick Jaina
21584,10/01/2016,,0,22445,,Apple From The Scrapple,9,Album,http://freemusicarchive.org/music/Scrapple/Apple_From_The_Scrapple/,Scrapple
21585,10/01/2016,,0,3958,,Howdy Persephone,6,Album,http://freemusicarchive.org/music/Dave_Keifer/Howdy_Persephone/,Dave Keifer
21586,9/20/2016,,2,69982,,The Thread Of Atmosphere,8,Album,http://freemusicarchive.org/music/Maxim_Kornyshev/The_Thread_Of_Atmosphere/,Maxim Kornyshev
21587,,,0,36527,,Kyoto Soundscapes,14,Album,http://freemusicarchive.org/music/The_Kyoto_Connection/Kyoto_Soundscapes/,The Kyoto Connection
21589,,,0,1494,,Dear Peggy,1,Album,http://freemusicarchive.org/music/Dead_Peoples_Records/Dear_Peggy/,Dead Peoples Records
2159,,,0,4287,,P.E.D. N.J. Hardcore 1985-89 (Bootleg),23,Album,http://freemusicarchive.org/music/PED/PED_NJ_Hardcore_1985-89_Bootleg/,P.E.D.
21590,10/03/2016,,0,17902,,Sedativa,6,Album,http://freemusicarchive.org/music/DR/Sedativa/,DR
21591,,,2,15016,,Hollow Bone (The Remixes),17,Album,http://freemusicarchive.org/music/Ayla_Nereo/Hollow_Bone_The_Remixes/,Ayla Nereo
21592,,,1,26780,,The Tide (Acoustic),11,Album,http://freemusicarchive.org/music/Wildlight/The_Tide_Acoustic/,Wildlight
21594,11/17/2014,,0,1820,,Drunk Punks In Hermetic Rituals,5,Single Tracks,http://freemusicarchive.org/music/MQ/Drunk_Punks_In_Hermetic_Rituals_1557/,MÖ$Q
21595,10/01/2014,,0,1242,,Quark,3,Single Tracks,http://freemusicarchive.org/music/Plus/Quark/,Plus
21596,10/03/2016,,0,2398,,callus-redux,2,Album,http://freemusicarchive.org/music/asha_tamirisa/callus-redux/,asha tamirisa
21597,,,0,2365,,nxAeterna2016-09-25_04_44_33,4,Album,http://freemusicarchive.org/music/Miquel_Parera/nxAeterna2016-09-25_04_44_33/,Miquel Parera
21598,1/01/2014,,0,3984,,Katharsis,7,Album,http://freemusicarchive.org/music/Maria_Jikuuuuuuuuuuu__Go_Tsushima__IOIOI__SLP/none_given_1713/,Maria Jikuuuuuuuuuuu / Go Tsushima / IOIOI / SLP
216,1/01/2000,,0,8996,,Quickies,22,Album,http://freemusicarchive.org/music/Glove_Compartment/Quickies/,Glove Compartment
21600,,,0,4896,,3-song EP,3,Album,http://freemusicarchive.org/music/The_Citadel/3-song_EP/,The Citadel
21601,10/05/2016,,1,16532,,The Big Numbers,5,Single Tracks,http://freemusicarchive.org/music/Trillion_Catz/The_Big_Numbers/,Trillion Catz
21602,7/17/2016,Matt Marando,0,9581,Nate K ,"Live at WFMU on Burn it Down! with Nate K, 7/17/16",10,Radio Program,http://freemusicarchive.org/music/Jared_Leibowich/Live_at_WFMU_on_Burn_it_Down_with_Nate_K/,Jared Leibowich
21604,,,0,15068,,nx2016-08,12,Album,http://freemusicarchive.org/music/Miquel_Parera/nx2016-08/,Miquel Parera
21605,10/05/2016,,0,37256,,These Latest Lies,5,Album,http://freemusicarchive.org/music/Steve_Combs/These_Latest_Lies/,Steve Combs
21606,,,2,38110,,MUZM SZN,7,Album,http://freemusicarchive.org/music/Luce/MUZM_SZN/,Luce Lutu
21608,10/07/2016,,1,4784,Andre William Owen,See my blue,1,Album,http://freemusicarchive.org/music/krackatoa/See_my_blue/,krackatoa
21611,,,0,21929,,Carnival For Edelweiss’s Ensemble,12,Album,http://freemusicarchive.org/music/milky-chu/Carnival_For_Edelweisss_Ensemble/,milky-chu
21612,10/07/2016,,1,25463,,SIX ONNA 7 (Part 4),6,Album,http://freemusicarchive.org/music/Tha_Silent_Partner/SIX_ONNA_7_Part_4/,Tha Silent Partner
21613,8/19/2016,,1,9403,,Mind On The Music (Featuring Pot-C & SKOL),2,Album,http://freemusicarchive.org/music/Donnie_Ozone/Mind_On_The_Music_Featuring_Pot-C__SKOL/,Donnie Ozone
21614,,,2,9253,,Stellar,1,Album,http://freemusicarchive.org/music/MindsEye__Dr_Rinkel/Stellar/,MindsEye & Dr. Rinkel
21615,,,0,34176,,"in beach​,​side ill​-​spot",14,Album,http://freemusicarchive.org/music/milch_of_source/in_beachside_ill-spot/,milch of source
21616,9/19/2016,,0,27625,,хлам,12,Album,http://freemusicarchive.org/music/Kosta_T/_2751/,Kosta T
21617,,Pennfodralet,1,7733,Porc O'Pine,Untitled,3,Album,http://freemusicarchive.org/music/Porc_OPine/Untitled_1326/,Porc O'Pine
21618,,Pennfodralet,1,40658,Porc O'Pine,Boozed Navals,6,Album,http://freemusicarchive.org/music/Porc_OPine/Boozed_Navals/,Porc O'Pine
21619,,Pennfodralet,0,14329,"Ars Sonor, Christopher Alvarado",The Island,4,Album,http://freemusicarchive.org/music/Ars_Sonor/The_Island/,Ars Sonor
2162,7/28/2008,Irene Trudel,0,3859,Irene Trudel,Live at WFMU on Irene Trudel's show 7/28/08,6,Live Performance,http://freemusicarchive.org/music/Curtis_Eller/Live_at_WFMU_on_Irene_Trudels_show_72808/,Curtis Eller
21620,10/10/2016,,0,3434,,Oh My Gosh It Was You,3,Album,http://freemusicarchive.org/music/Jack_Hertz/Oh_My_Gosh_It_Was_You/,Jack Hertz
21621,,,0,48041,,III (Cat's Cradle),15,Album,http://freemusicarchive.org/music/ROZKOL/III_Cats_Cradle/,ROZKOL
21624,1/01/1999,,0,1046,,Humiliate Your Machines,1,Album,http://freemusicarchive.org/music/Hellfiller/Humiliate_Your_Machines/,Hellfiller
21625,1/01/2001,,0,1462,,Płyta Kompaktowa Niskoszumowa,2,Album,http://freemusicarchive.org/music/Zabloudila/Pyta_Kompaktowa_Niskoszumowa/,Zabloudila
21626,10/11/2016,,1,24938,,"Fridays, Volume 1",14,Album,http://freemusicarchive.org/music/Maxwell_Powers/Fridays_Volume_1/,Maxwell Powers
21629,,,3,48996,,The Dance of the Sky,12,Album,http://freemusicarchive.org/music/MMFFF/The_Dance_of_the_Sky/,MMFFF
2163,,,1,2016,,Private Language,6,Album,http://freemusicarchive.org/music/Nat_Roe/Private_Language/,Nat Roe
21633,,,1,98547,,Spacegeist,16,Album,http://freemusicarchive.org/music/Starover_Blue/Spacegeist/,Starover Blue
21634,1/01/1996,,0,526,,Violent Solitude,1,Album,http://freemusicarchive.org/music/Hermit/Violent_Solitude/,Hermit
21635,10/13/2016,,0,4534,,Greenish Blue,2,Album,http://freemusicarchive.org/music/Golden_Grey/Greenish_Blue/,Golden Grey
21636,10/13/2016,,0,1262,,POTone,1,Album,http://freemusicarchive.org/music/Chris_Silver_T/POTone/,Chris Silver T
21637,7/01/2014,,2,49056,,The Elements,8,Album,http://freemusicarchive.org/music/Resonance_DJ/The_Elements/,Resonancedj
21638,,,1,9012,,Uncharted Lands EP,4,Album,http://freemusicarchive.org/music/Finn_Anderson/Uncharted_Lands_EP/,Finn Anderson
21639,,Pennfodralet,1,28156,"Ars Sonor, M.Nomized",Future Journeys,6,Album,http://freemusicarchive.org/music/Ars_Sonor__MNomized/Future_Journeys_1891/,Ars Sonor & M.Nomized
21640,,,1,16384,,Escapism EP,5,Album,http://freemusicarchive.org/music/Sahara_Sky/Which_Way_To_Morocco/,Sahara Sky
21641,,,1,27687,,Seed EP,3,Album,http://freemusicarchive.org/music/Axletree/Seed_EP/,Axletree
21643,10/13/2016,,4,88011,,Migration,7,Album,http://freemusicarchive.org/music/Blue_Dot_Sessions/Migration/,Blue Dot Sessions
21644,10/13/2016,,0,26236,,Kaas EP,8,Album,http://freemusicarchive.org/music/Oelek/Kaas_EP/,Oelek
21645,1/01/1996,,0,1312,,Rock'n'Roll Hara-Kiri,1,Album,http://freemusicarchive.org/music/Hermit/RocknRoll_Hara-Kiri/,Hermit
21646,,,0,11232,,Hot Servitude,8,,http://freemusicarchive.org/music/SUMMER/Hot_Servitude/,SUMMER
21647,1/01/1996,,0,707,,I Am Garbage,2,Album,http://freemusicarchive.org/music/Hermit/I_Am_Garbage/,Hermit
21648,1/01/1996,,0,1640,,Hermit/Sukora Split,2,Album,http://freemusicarchive.org/music/Hermit/HermitSukora_Split/,Hermit
21651,,,2,6034,,Siem Reap Qua Saigon,1,Album,http://freemusicarchive.org/music/Candlegravity/none_given_1000/,Candlegravity
21652,10/17/2016,,0,5502,,Industrial Stasis,4,Album,http://freemusicarchive.org/music/Arcane_Waves/Industrial_Stasis/,Arcane Waves
21653,5/05/2014,,0,12108,,Ruagne,4,Album,http://freemusicarchive.org/music/TxSxBx/Ruagne/,TxSxBx
21654,1/01/1996,,0,2776,,The Medium Is The Message,4,Album,http://freemusicarchive.org/music/Coits/The_Medium_Is_The_Message/,Coits
21658,,,0,15691,,The Place Beyond the Clouds,1,Album,http://freemusicarchive.org/music/MindsEye/The_Place_Beyond_the_Clouds/,MindsEye
21659,6/09/2014,,1,3336,,Punkt Eklektik Session 01,8,Album,http://freemusicarchive.org/music/Eklektik_Ensemble/Punkt_Eklektik_Session_01_with_Lutosawski_Quartet/,Eklektik Ensemble
21660,,,2,25026,,Hermelin,10,Album,http://freemusicarchive.org/music/Hermelin/Hermelin/,Hermelin
21668,10/18/2016,,1,53786,,A Change Equals A Rest,9,Album,http://freemusicarchive.org/music/Balogh/A_Change_Equals_A_Rest/,Jared C. Balogh
21669,,,3,113560,,Music for TV & Film Vol. 2,34,Album,http://freemusicarchive.org/music/Scott_Holmes/Music_for_TV__Film_Vol_2/,Scott Holmes
21670,10/19/2016,,0,6160,,Risorgimento,7,Album,http://freemusicarchive.org/music/Peninsula_Fernandes/Risorgimento/,Peninsula Fernandes
21671,8/21/2016,Ernie Indradat,0,14649,H Faye Kahn,"Live at WFMU on Hello Children with Faye, 8/21/16",8,Album,http://freemusicarchive.org/music/Turnip_King/Live_at_WFMU_on_Hello_Children_with_Faye_82116/,Turnip King
21673,10/19/2016,Ernie Indradat,1,5013,Marcel M,"Live at WFMU on What Was Music? with Marcel M, 10/19/16",3,Album,http://freemusicarchive.org/music/Conduit/Live_at_WFMU_on_What_Was_Music_with_Marcel_M_101916/,Conduit
21674,10/19/1974,,1,15121,,Becerra-Schmidt: Cuarto Cuarteto Para Cuerdas,8,Album,http://freemusicarchive.org/music/Philadelphia_String_Quartet/Becerra-Schmidt_Cuarto_Cuarteto_Para_Cuerdas/,Philadelphia String Quartet
21675,5/16/2016,Mario Santana,0,1758,Josh Landes,"Live at WFMU on Infinite Distortion with Josh Landes, 5/16/16",2,Album,http://freemusicarchive.org/music/No_Dreams/Live_at_WFMU_on_Infinite_Distortion_with_Josh_Landes_51616/,No Dreams
21679,10/20/2016,,1,5858,,Atmósfera Lívida,12,Album,http://freemusicarchive.org/music/Humanfobia/Atmsfera_Lvida/,Humanfobia
21681,10/22/2016,,1,1543,,In Da Name Of Jah,7,Album,http://freemusicarchive.org/music/Eter_Dub/In_Da_Name_Of_Jah/,Eter Dub
21684,10/20/2016,,0,4794,,The Three Shades,2,Album,http://freemusicarchive.org/music/Vukovar/The_Three_Shades/,Vukovar
21685,,,0,65008,,Untying The Knots,13,Album,http://freemusicarchive.org/music/Ketsa/Untying_The_Knots/,Ketsa
21687,,,3,19191,,Instrumentals EP,4,Album,http://freemusicarchive.org/music/Lonely_Punk/Instrumentals_EP/,Lonely Punk
21688,,,3,48272,,The Darwin LP,10,Album,http://freemusicarchive.org/music/Monkey_Warhol/The_Darwin_LP/,Monkey Warhol
2169,10/31/2003,,0,8548,,Free Matter for the Blind Volume 3: Real Horrible,25,Album,http://freemusicarchive.org/music/Free_Matter_for_the_Blind/Free_Matter_for_the_Blind_Volume_3_Real_Horrible/,Free Matter for the Blind
21691,10/22/2016,,2,25854,,treximer,16,Album,http://freemusicarchive.org/music/johnny_ripper/treximer/,johnny_ripper
21699,10/24/2016,,0,11809,,On ne peut pas plaire à tout le monde !,3,Album,http://freemusicarchive.org/music/The_Trash_Gentlemen/On_ne_peut_pas_plaire__tout_le_monde_/,The Trash Gentlemen
217,1/09/2009,,1,1413,,"He Knows, He Knows, He Knows",3,Album,http://freemusicarchive.org/music/Grouper/He_Knows_He_Knows_He_Knows/,Grouper
21700,10/23/2016,,0,34830,,Nursery,9,Album,http://freemusicarchive.org/music/Blue_Dot_Sessions/Nursury/,Blue Dot Sessions
21704,,,1,30987,,Shanghaied,3,Album,http://freemusicarchive.org/music/Kathleen_Martin/Shanghaied_1095/,Kathleen Martin
21705,10/24/2016,,0,1864,,Ocathail / Hastío,12,Album,http://freemusicarchive.org/music/Ocathail__Hasto/Ocathail__Hasto/,Ocathail / Hastío
21706,,Pennfodralet,0,10285,Ars Sonor,Liberation,4,Album,http://freemusicarchive.org/music/Ars_Sonor__Liselotte_Frejdig/Liberation/,Ars Sonor & Liselotte Frejdig
21707,10/25/2016,,0,30238,,Hopelessness,22,Album,http://freemusicarchive.org/music/Daniel_James_Dolby/Hopelessness/,Daniel James Dolby
21708,5/12/2016,Mario Santana,0,3397,Scott McDowell,Live on WFMU's The Long Rally with Scott McDowell - 5/12/16,3,Album,http://freemusicarchive.org/music/East_Of_The_Valley_Blues/Live_on_WFMUs_The_Long_Rally_with_Scott_McDowell_1647/,East Of The Valley Blues
21709,4/25/2016,Serge Z,0,3643,Josh Landes,Live on WFMU's Infinite Distortion with Josh Landes - 4/25/16,9,Album,http://freemusicarchive.org/music/Behavior/none_given_1509/,Behavior
21711,,,0,20802,,nx2016-09,10,Album,http://freemusicarchive.org/music/Miquel_Parera/nx2016-09/,Miquel Parera
21718,,,0,52219,,Space Dance,9,Album,http://freemusicarchive.org/music/KieLoBot/Space_Dance/,KieLoBot
21725,10/27/2016,,0,15010,,the gospel of humidity,11,Album,http://freemusicarchive.org/music/los_pilotos/the_gospel_of_humidity/,los pilotos
21733,10/27/2016,Squire Tuck,0,9170,Squire Tuck,The Pleasure of Discovery,12,Album,http://freemusicarchive.org/music/Squire_Tuck/The_Pleasure_of_Discovery/,Squire Tuck
21735,,Pennfodralet,0,19993,Ars Sonor,Tabea,4,Album,http://freemusicarchive.org/music/Ars_Sonor/Tabea/,Ars Sonor
21736,10/29/2016,,0,28289,,No Reason,9,Album,http://freemusicarchive.org/music/Fodiator/No_Reason/,Fodiator
21737,,,1,10489,,Happy Halloween,3,,http://freemusicarchive.org/music/Squire_Tuck/Happy_Halloween_1583/,Squire Tuck
21738,10/31/2016,,0,9323,,Seven Vibrating Walks,10,Album,http://freemusicarchive.org/music/December_Nightskies__Nobodisoundz/Seven_Vibrating_Walks/,December Nightskies & Nobodisoundz
21739,,,1,47905,,V.A. Loose Roots (Part Two),21,Album,http://freemusicarchive.org/music/va/none_given_2269/,va
21740,10/30/2016,Squire Tuck,0,10104,Squire Tuck,Long Time Comin',9,Album,http://freemusicarchive.org/music/Squire_Tuck/Long_Time_Comin/,Squire Tuck
21741,,Pennfodralet,0,9000,Frequency Alcyone,7° Scorpio: Anxiety Subsides,2,Album,http://freemusicarchive.org/music/Frequency_Alcyone/7_Scorpio_Anxiety_Subsides/,Frequency Alcyone
21742,,,14,153158,,Better Way,9,Album,http://freemusicarchive.org/music/Kai_Engel/Better_Way/,Kai Engel
21743,,,0,33602,,Maybe Another Dimension,17,Album,http://freemusicarchive.org/music/Lobo_Loco/Maybe_Another_Dimension/,Lobo Loco
21744,10/30/2016,Squire Tuck,1,1534,Squire Tuck,Objects of Desire,1,Single Tracks,http://freemusicarchive.org/music/Squire_Tuck/Objects_of_Desire/,Squire Tuck
21745,,,1,11731,,Yellow Taxi under a Blue Sky,1,Album,http://freemusicarchive.org/music/MindsEye/Yellow_Taxi/,MindsEye
21746,6/26/2007,,0,8722,,Sign The Drafts EP,7,Album,http://freemusicarchive.org/music/This_Mess_is_Mine/Sign_The_Drafts_EP/,This Mess is Mine
21747,5/13/2006,,0,13169,,The Weekend EP,6,Album,http://freemusicarchive.org/music/This_Mess_is_Mine/The_Weekend_EP/,This Mess is Mine
21748,3/18/2015,,3,26611,Julie Maxwell,Lover's Quest,10,Album,http://freemusicarchive.org/music/Julie_Maxwells_Piano_Music/Lovers_Quest/,Julie Maxwell's Piano Music
21749,9/12/2016,,0,4289,,"Live at WFMU on Dark Night of the Soul with Julie, 9/12/2016",6,Live Performance,http://freemusicarchive.org/music/Sisu/Live_at_WFMU_on_Dark_Night_of_the_Soul_with_Julie_9122016/,Sisu
21752,,,4,24254,,Multiverse,9,Album,http://freemusicarchive.org/music/Evgeny_Teilor/Multiverse/,Evgeny Teilor
21753,,,2,142533,,Electronic,11,Album,http://freemusicarchive.org/music/Podington_Bear/Electronic_1224/,Podington Bear
21754,,,0,8808,,North Cape Lights EP,6,Album,http://freemusicarchive.org/music/North_Cape_Lights/North_Cape_Lights_EP/,North Cape Lights
21755,,,1,19989,,Silence Is Consent EP,4,Album,http://freemusicarchive.org/music/The_One_They_Fear/Silence_Is_Consent_EP/,The One They Fear
21758,,Tom Gartland,0,6953,Mary Wing,"Live at WFMU on 100% Whatever with Mary Wing, 10/4/2016",9,Live Performance,http://freemusicarchive.org/music/Death_Valley_Girls/Live_at_WFMU_on_100_Whatever_with_Mary_Wing_1042016/,Death Valley Girls
21759,,,5,67190,,It's time for adventure ! vol 2,15,,http://freemusicarchive.org/music/Komiku/Its_time_for_adventure__vol_2/,Komiku
2176,11/26/2003,,0,10667,,Free Matter for the Blind Volume 4: Foreigner,27,Album,http://freemusicarchive.org/music/Free_Matter_for_the_Blind/Free_Matter_for_the_Blind_Volume_4_Foreigner_1808/,Free Matter for the Blind
